order_id,order_date,year,quarter,month,customer_id,customer_type,product_id,product_name,category,region,sales_channel,unit_cost,unit_price,discount_pct,effective_price,quantity,gross_revenue,cogs,gross_margin,gross_margin_pct
ORD-107235,2024-12-24,2024,Q4-2024,2024-12,CUST-2040,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Direct Sales,180.0,389.0,15.65,328.13,6,1968.78,1080.0,888.78,45.14
ORD-106160,2024-12-24,2024,Q4-2024,2024-12,CUST-2016,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,18.43,1059.61,7,7417.27,5950.0,1467.27,19.78
ORD-107641,2024-12-24,2024,Q4-2024,2024-12,CUST-2222,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Retail Partner,55.0,159.0,27.02,116.04,26,3017.04,1430.0,1587.04,52.6
ORD-111530,2024-12-24,2024,Q4-2024,2024-12,CUST-2155,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Retail Partner,95.0,199.0,17.43,164.32,15,2464.8,1425.0,1039.8,42.19
ORD-103410,2024-12-24,2024,Q4-2024,2024-12,CUST-1186,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,14.59,468.89,7,3282.23,2240.0,1042.23,31.75
ORD-104477,2024-12-24,2024,Q4-2024,2024-12,CUST-1896,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Online Marketplace,850.0,1299.0,21.04,1025.67,10,10256.7,8500.0,1756.7,17.13
ORD-100050,2024-12-24,2024,Q4-2024,2024-12,CUST-1034,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,Latin America,Online Marketplace,320.0,549.0,14.92,467.1,3,1401.3,960.0,441.3,31.49
ORD-107268,2024-12-24,2024,Q4-2024,2024-12,CUST-2412,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Direct Sales,110.0,249.0,17.27,205.99,2,411.98,220.0,191.98,46.6
ORD-110354,2024-12-24,2024,Q4-2024,2024-12,CUST-1573,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Direct Sales,45.0,119.0,21.05,93.95,6,563.7,270.0,293.7,52.1
ORD-100522,2024-12-24,2024,Q4-2024,2024-12,CUST-1216,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Retail Partner,180.0,389.0,22.99,299.57,22,6590.54,3960.0,2630.54,39.91
ORD-109590,2024-12-25,2024,Q4-2024,2024-12,CUST-3186,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,18.3,1061.25,4,4245.0,3400.0,845.0,19.91
ORD-100674,2024-12-25,2024,Q4-2024,2024-12,CUST-2331,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,17.71,246.04,6,1476.24,840.0,636.24,43.1
ORD-109547,2024-12-25,2024,Q4-2024,2024-12,CUST-1835,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Latin America,Online Marketplace,45.0,119.0,18.85,96.56,7,675.92,315.0,360.92,53.4
ORD-104799,2024-12-25,2024,Q4-2024,2024-12,CUST-2356,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Direct Sales,32.0,79.0,7.86,72.79,1,72.79,32.0,40.79,56.04
ORD-106587,2024-12-25,2024,Q4-2024,2024-12,CUST-3261,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Online Marketplace,85.0,220.0,15.74,185.37,8,1482.96,680.0,802.96,54.15
ORD-107759,2024-12-25,2024,Q4-2024,2024-12,CUST-2412,Consumer,PROD-101,UltraBook Pro 16,Electronics,North America,Direct Sales,850.0,1299.0,16.68,1082.35,3,3247.05,2550.0,697.05,21.47
ORD-103125,2024-12-25,2024,Q4-2024,2024-12,CUST-1631,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,17.07,182.45,1,182.45,85.0,97.45,53.41
ORD-101400,2024-12-25,2024,Q4-2024,2024-12,CUST-2690,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Retail Partner,85.0,220.0,20.63,174.61,24,4190.64,2040.0,2150.64,51.32
ORD-108837,2024-12-25,2024,Q4-2024,2024-12,CUST-1460,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Online Marketplace,480.0,899.0,10.79,801.96,3,2405.88,1440.0,965.88,40.15
ORD-104345,2024-12-25,2024,Q4-2024,2024-12,CUST-3232,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,15.6,252.35,2,504.7,280.0,224.7,44.52
ORD-110552,2024-12-25,2024,Q4-2024,2024-12,CUST-2508,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Direct Sales,95.0,199.0,18.09,163.0,26,4238.0,2470.0,1768.0,41.72
ORD-101013,2024-12-25,2024,Q4-2024,2024-12,CUST-1966,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Asia-Pacific,Online Marketplace,85.0,220.0,12.37,192.78,9,1735.02,765.0,970.02,55.91
ORD-102528,2024-12-25,2024,Q4-2024,2024-12,CUST-3426,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,Asia-Pacific,Direct Sales,320.0,549.0,18.35,448.26,9,4034.34,2880.0,1154.34,28.61
ORD-106415,2024-12-25,2024,Q4-2024,2024-12,CUST-2847,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Online Marketplace,180.0,389.0,17.98,319.07,18,5743.26,3240.0,2503.26,43.59
ORD-105700,2024-12-25,2024,Q4-2024,2024-12,CUST-2024,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Retail Partner,320.0,549.0,22.73,424.22,21,8908.62,6720.0,2188.62,24.57
ORD-104772,2024-12-25,2024,Q4-2024,2024-12,CUST-3452,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Retail Partner,40.0,110.0,15.44,93.01,2,186.02,80.0,106.02,56.99
ORD-107780,2024-12-25,2024,Q4-2024,2024-12,CUST-2385,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Direct Sales,85.0,220.0,17.26,182.03,1,182.03,85.0,97.03,53.3
ORD-101489,2024-12-25,2024,Q4-2024,2024-12,CUST-2050,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,Europe,Direct Sales,95.0,199.0,17.33,164.52,22,3619.44,2090.0,1529.44,42.26
ORD-103164,2024-12-25,2024,Q4-2024,2024-12,CUST-2809,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,12.37,96.39,1,96.39,40.0,56.39,58.5
ORD-111892,2024-12-25,2024,Q4-2024,2024-12,CUST-2188,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Retail Partner,45.0,119.0,13.87,102.49,4,409.96,180.0,229.96,56.09
ORD-105458,2024-12-25,2024,Q4-2024,2024-12,CUST-1295,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,14.39,136.13,1,136.13,55.0,81.13,59.6
ORD-108285,2024-12-25,2024,Q4-2024,2024-12,CUST-3048,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,13.28,68.51,3,205.53,96.0,109.53,53.29
ORD-110465,2024-12-26,2024,Q4-2024,2024-12,CUST-3361,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Latin America,Direct Sales,55.0,159.0,24.46,120.1,26,3122.6,1430.0,1692.6,54.2
ORD-107200,2024-12-26,2024,Q4-2024,2024-12,CUST-2197,Enterprise,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Retail Partner,40.0,110.0,17.7,90.53,26,2353.78,1040.0,1313.78,55.82
ORD-108042,2024-12-26,2024,Q4-2024,2024-12,CUST-1252,Enterprise,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Retail Partner,240.0,529.0,18.99,428.53,29,12427.37,6960.0,5467.37,43.99
ORD-104065,2024-12-26,2024,Q4-2024,2024-12,CUST-2814,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Direct Sales,850.0,1299.0,23.57,992.77,26,25812.02,22100.0,3712.02,14.38
ORD-104982,2024-12-26,2024,Q4-2024,2024-12,CUST-2151,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Online Marketplace,850.0,1299.0,22.61,1005.3,2,2010.6,1700.0,310.6,15.45
ORD-103455,2024-12-26,2024,Q4-2024,2024-12,CUST-2064,Consumer,PROD-101,UltraBook Pro 16,Electronics,North America,Direct Sales,850.0,1299.0,14.2,1114.58,3,3343.74,2550.0,793.74,23.74
ORD-106410,2024-12-26,2024,Q4-2024,2024-12,CUST-3266,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,27.87,158.7,21,3332.7,1785.0,1547.7,46.44
ORD-100995,2024-12-26,2024,Q4-2024,2024-12,CUST-1875,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Retail Partner,95.0,199.0,11.47,176.18,3,528.54,285.0,243.54,46.08
ORD-100879,2024-12-26,2024,Q4-2024,2024-12,CUST-2851,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,21.89,1014.59,21,21306.39,17850.0,3456.39,16.22
ORD-101570,2024-12-26,2024,Q4-2024,2024-12,CUST-1715,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Online Marketplace,50.0,129.0,22.03,100.59,9,905.31,450.0,455.31,50.29
ORD-108218,2024-12-26,2024,Q4-2024,2024-12,CUST-2689,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Retail Partner,850.0,1299.0,24.11,985.84,27,26617.68,22950.0,3667.68,13.78
ORD-109358,2024-12-26,2024,Q4-2024,2024-12,CUST-2093,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Retail Partner,320.0,549.0,23.55,419.74,13,5456.62,4160.0,1296.62,23.76
ORD-104037,2024-12-26,2024,Q4-2024,2024-12,CUST-2082,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Retail Partner,320.0,549.0,12.02,483.03,2,966.06,640.0,326.06,33.75
ORD-107293,2024-12-26,2024,Q4-2024,2024-12,CUST-1949,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Europe,Direct Sales,50.0,129.0,9.92,116.21,1,116.21,50.0,66.21,56.97
ORD-106268,2024-12-26,2024,Q4-2024,2024-12,CUST-2625,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Online Marketplace,95.0,199.0,13.51,172.12,2,344.24,190.0,154.24,44.81
ORD-108675,2024-12-26,2024,Q4-2024,2024-12,CUST-1467,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Latin America,Direct Sales,480.0,899.0,23.79,685.12,2,1370.24,960.0,410.24,29.94
ORD-101365,2024-12-27,2024,Q4-2024,2024-12,CUST-2889,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Online Marketplace,480.0,899.0,21.29,707.59,29,20520.11,13920.0,6600.11,32.16
ORD-107492,2024-12-27,2024,Q4-2024,2024-12,CUST-1406,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Retail Partner,45.0,119.0,17.85,97.76,6,586.56,270.0,316.56,53.97
ORD-104921,2024-12-27,2024,Q4-2024,2024-12,CUST-2641,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Asia-Pacific,Direct Sales,180.0,389.0,15.57,328.43,3,985.29,540.0,445.29,45.19
ORD-102882,2024-12-27,2024,Q4-2024,2024-12,CUST-2150,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,Latin America,Direct Sales,45.0,119.0,12.09,104.61,2,209.22,90.0,119.22,56.98
ORD-107143,2024-12-27,2024,Q4-2024,2024-12,CUST-1445,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Retail Partner,55.0,159.0,21.79,124.35,7,870.45,385.0,485.45,55.77
ORD-107622,2024-12-27,2024,Q4-2024,2024-12,CUST-3491,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,21.16,125.36,8,1002.88,440.0,562.88,56.13
ORD-101028,2024-12-27,2024,Q4-2024,2024-12,CUST-1951,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,17.29,65.34,10,653.4,320.0,333.4,51.03
ORD-109328,2024-12-27,2024,Q4-2024,2024-12,CUST-1142,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Retail Partner,180.0,389.0,11.83,342.96,3,1028.88,540.0,488.88,47.52
ORD-102841,2024-12-27,2024,Q4-2024,2024-12,CUST-1989,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,21.9,233.53,29,6772.37,4060.0,2712.37,40.05
ORD-111974,2024-12-27,2024,Q4-2024,2024-12,CUST-1348,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,17.9,64.86,28,1816.08,896.0,920.08,50.66
ORD-106456,2024-12-27,2024,Q4-2024,2024-12,CUST-1702,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Direct Sales,55.0,159.0,16.69,132.47,6,794.82,330.0,464.82,58.48
ORD-109611,2024-12-27,2024,Q4-2024,2024-12,CUST-1415,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Retail Partner,45.0,119.0,16.22,99.69,2,199.38,90.0,109.38,54.86
ORD-103762,2024-12-27,2024,Q4-2024,2024-12,CUST-2134,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,18.92,1053.21,29,30543.09,24650.0,5893.09,19.29
ORD-108508,2024-12-27,2024,Q4-2024,2024-12,CUST-2962,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Direct Sales,85.0,220.0,16.34,184.05,8,1472.4,680.0,792.4,53.82
ORD-106660,2024-12-27,2024,Q4-2024,2024-12,CUST-2929,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,15.46,185.98,6,1115.88,510.0,605.88,54.3
ORD-111962,2024-12-27,2024,Q4-2024,2024-12,CUST-2759,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,North America,Retail Partner,95.0,199.0,23.98,151.28,26,3933.28,2470.0,1463.28,37.2
ORD-104763,2024-12-27,2024,Q4-2024,2024-12,CUST-2048,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,10.97,141.56,3,424.68,165.0,259.68,61.15
ORD-102393,2024-12-28,2024,Q4-2024,2024-12,CUST-1703,Consumer,PROD-104,4K Studio Webcam,Electronics,Latin America,Online Marketplace,65.0,149.0,12.46,130.43,2,260.86,130.0,130.86,50.16
ORD-102585,2024-12-28,2024,Q4-2024,2024-12,CUST-1226,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Retail Partner,45.0,119.0,16.04,99.91,6,599.46,270.0,329.46,54.96
ORD-110022,2024-12-28,2024,Q4-2024,2024-12,CUST-3435,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Direct Sales,320.0,549.0,11.64,485.09,1,485.09,320.0,165.09,34.03
ORD-106806,2024-12-28,2024,Q4-2024,2024-12,CUST-1604,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Direct Sales,55.0,159.0,25.08,119.12,5,595.6,275.0,320.6,53.83
ORD-109172,2024-12-28,2024,Q4-2024,2024-12,CUST-1734,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,27.69,114.98,25,2874.5,1375.0,1499.5,52.17
ORD-101868,2024-12-28,2024,Q4-2024,2024-12,CUST-3188,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Direct Sales,32.0,79.0,13.97,67.96,3,203.88,96.0,107.88,52.91
ORD-108097,2024-12-28,2024,Q4-2024,2024-12,CUST-3443,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,13.51,474.81,1,474.81,320.0,154.81,32.6
ORD-105204,2024-12-28,2024,Q4-2024,2024-12,CUST-2567,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,25.31,118.76,11,1306.36,605.0,701.36,53.69
ORD-110126,2024-12-29,2024,Q4-2024,2024-12,CUST-1700,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Online Marketplace,140.0,299.0,13.49,258.67,5,1293.35,700.0,593.35,45.88
ORD-109198,2024-12-29,2024,Q4-2024,2024-12,CUST-2301,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,11.19,1153.68,2,2307.36,1700.0,607.36,26.32
ORD-102691,2024-12-29,2024,Q4-2024,2024-12,CUST-1933,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,14.24,136.36,4,545.44,220.0,325.44,59.67
ORD-109778,2024-12-29,2024,Q4-2024,2024-12,CUST-3048,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,850.0,1299.0,10.34,1164.64,1,1164.64,850.0,314.64,27.02
ORD-105247,2024-12-29,2024,Q4-2024,2024-12,CUST-1843,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Latin America,Retail Partner,850.0,1299.0,20.74,1029.63,8,8237.04,6800.0,1437.04,17.45
ORD-100838,2024-12-29,2024,Q4-2024,2024-12,CUST-1319,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Asia-Pacific,Direct Sales,85.0,220.0,18.37,179.58,2,359.16,170.0,189.16,52.67
ORD-101794,2024-12-29,2024,Q4-2024,2024-12,CUST-2440,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Latin America,Direct Sales,140.0,299.0,16.28,250.34,2,500.68,280.0,220.68,44.08
ORD-103545,2024-12-29,2024,Q4-2024,2024-12,CUST-3209,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Retail Partner,45.0,119.0,26.06,87.99,25,2199.75,1125.0,1074.75,48.86
ORD-109213,2024-12-29,2024,Q4-2024,2024-12,CUST-1688,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,Latin America,Online Marketplace,45.0,119.0,10.62,106.37,1,106.37,45.0,61.37,57.69
ORD-111462,2024-12-29,2024,Q4-2024,2024-12,CUST-1309,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Direct Sales,140.0,299.0,28.85,212.75,20,4255.0,2800.0,1455.0,34.2
ORD-101771,2024-12-29,2024,Q4-2024,2024-12,CUST-1574,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Direct Sales,55.0,159.0,7.29,147.4,1,147.4,55.0,92.4,62.69
ORD-100069,2024-12-29,2024,Q4-2024,2024-12,CUST-3343,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Online Marketplace,240.0,529.0,8.81,482.38,3,1447.14,720.0,727.14,50.25
ORD-104718,2024-12-29,2024,Q4-2024,2024-12,CUST-3423,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,10.17,106.9,1,106.9,45.0,61.9,57.9
ORD-100849,2024-12-29,2024,Q4-2024,2024-12,CUST-1260,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,Latin America,Direct Sales,180.0,389.0,18.92,315.39,7,2207.73,1260.0,947.73,42.93
ORD-104107,2024-12-29,2024,Q4-2024,2024-12,CUST-1949,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Online Marketplace,110.0,249.0,13.37,215.7,2,431.4,220.0,211.4,49.0
ORD-106427,2024-12-29,2024,Q4-2024,2024-12,CUST-1018,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Direct Sales,850.0,1299.0,14.72,1107.8,4,4431.2,3400.0,1031.2,23.27
ORD-107877,2024-12-29,2024,Q4-2024,2024-12,CUST-1082,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Online Marketplace,480.0,899.0,19.68,722.06,2,1444.12,960.0,484.12,33.52
ORD-107533,2024-12-29,2024,Q4-2024,2024-12,CUST-3308,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Online Marketplace,240.0,529.0,13.46,457.8,3,1373.4,720.0,653.4,47.58
ORD-102867,2024-12-29,2024,Q4-2024,2024-12,CUST-2701,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Online Marketplace,850.0,1299.0,21.33,1021.98,9,9197.82,7650.0,1547.82,16.83
ORD-107619,2024-12-29,2024,Q4-2024,2024-12,CUST-1182,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Direct Sales,140.0,299.0,19.85,239.65,21,5032.65,2940.0,2092.65,41.58
ORD-110777,2024-12-29,2024,Q4-2024,2024-12,CUST-1743,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Online Marketplace,480.0,899.0,18.29,734.6,2,1469.2,960.0,509.2,34.66
ORD-100668,2024-12-29,2024,Q4-2024,2024-12,CUST-2329,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Direct Sales,85.0,220.0,19.79,176.46,13,2293.98,1105.0,1188.98,51.83
ORD-100334,2024-12-29,2024,Q4-2024,2024-12,CUST-2166,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,13.38,103.08,2,206.16,90.0,116.16,56.34
ORD-101864,2024-12-30,2024,Q4-2024,2024-12,CUST-2195,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,95.0,199.0,10.2,178.7,1,178.7,95.0,83.7,46.84
ORD-103358,2024-12-30,2024,Q4-2024,2024-12,CUST-2932,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,20.33,1034.91,21,21733.11,17850.0,3883.11,17.87
ORD-110310,2024-12-30,2024,Q4-2024,2024-12,CUST-1171,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,Asia-Pacific,Online Marketplace,85.0,220.0,18.24,179.87,14,2518.18,1190.0,1328.18,52.74
ORD-111126,2024-12-30,2024,Q4-2024,2024-12,CUST-1532,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Asia-Pacific,Online Marketplace,180.0,389.0,17.12,322.42,7,2256.94,1260.0,996.94,44.17
ORD-107420,2024-12-30,2024,Q4-2024,2024-12,CUST-1998,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,12.28,174.55,1,174.55,95.0,79.55,45.57
ORD-108943,2024-12-30,2024,Q4-2024,2024-12,CUST-1463,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Retail Partner,32.0,79.0,10.43,70.76,1,70.76,32.0,38.76,54.78
ORD-104068,2024-12-30,2024,Q4-2024,2024-12,CUST-2363,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Online Marketplace,85.0,220.0,10.56,196.78,2,393.56,170.0,223.56,56.8
ORD-111171,2024-12-30,2024,Q4-2024,2024-12,CUST-1306,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Direct Sales,65.0,149.0,18.58,121.32,16,1941.12,1040.0,901.12,46.42
ORD-103305,2024-12-30,2024,Q4-2024,2024-12,CUST-1615,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Latin America,Retail Partner,50.0,129.0,17.52,106.39,2,212.78,100.0,112.78,53.0
ORD-102943,2024-12-30,2024,Q4-2024,2024-12,CUST-2257,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Direct Sales,480.0,899.0,14.74,766.49,3,2299.47,1440.0,859.47,37.38
ORD-108878,2024-12-30,2024,Q4-2024,2024-12,CUST-3186,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Retail Partner,180.0,389.0,9.32,352.75,3,1058.25,540.0,518.25,48.97
ORD-101930,2024-12-30,2024,Q4-2024,2024-12,CUST-1955,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,20.69,712.98,8,5703.84,3840.0,1863.84,32.68
ORD-107547,2024-12-30,2024,Q4-2024,2024-12,CUST-3100,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Latin America,Direct Sales,55.0,159.0,19.62,127.81,5,639.05,275.0,364.05,56.97
ORD-104985,2024-12-30,2024,Q4-2024,2024-12,CUST-2173,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,11.7,97.13,1,97.13,40.0,57.13,58.82
ORD-103831,2024-12-30,2024,Q4-2024,2024-12,CUST-2777,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Online Marketplace,320.0,549.0,19.09,444.18,7,3109.26,2240.0,869.26,27.96
ORD-108573,2024-12-30,2024,Q4-2024,2024-12,CUST-2344,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,14.39,255.98,1,255.98,140.0,115.98,45.31
ORD-104553,2024-12-30,2024,Q4-2024,2024-12,CUST-3052,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Direct Sales,180.0,389.0,19.15,314.5,7,2201.5,1260.0,941.5,42.77
ORD-104021,2024-12-31,2024,Q4-2024,2024-12,CUST-1582,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,9.3,199.53,1,199.53,85.0,114.53,57.4
ORD-107458,2024-12-31,2024,Q4-2024,2024-12,CUST-1020,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,13.57,190.15,6,1140.9,510.0,630.9,55.3
ORD-105765,2024-12-31,2024,Q4-2024,2024-12,CUST-1471,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Retail Partner,32.0,79.0,16.53,65.94,2,131.88,64.0,67.88,51.47
ORD-100989,2024-12-31,2024,Q4-2024,2024-12,CUST-1385,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,24.43,225.95,25,5648.75,3500.0,2148.75,38.04
ORD-100599,2024-12-31,2024,Q4-2024,2024-12,CUST-1708,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Online Marketplace,85.0,220.0,12.07,193.44,1,193.44,85.0,108.44,56.06
ORD-110185,2024-12-31,2024,Q4-2024,2024-12,CUST-2495,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Direct Sales,65.0,149.0,21.16,117.47,5,587.35,325.0,262.35,44.67
ORD-100850,2024-12-31,2024,Q4-2024,2024-12,CUST-2942,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Direct Sales,140.0,299.0,15.93,251.37,1,251.37,140.0,111.37,44.31
